"Species","Long","Lat","BasisOfRecord","WAM.ID","Accuracy.m","DataProvider","Datum","Day","Month","Year","Database","SiteName","Collector","MethodOfCapture","ApproximateLocation","ReturnID","LicenceNo","Certainty","RecordID"
"Dasyurus hallucatus",118.754152,-22.038934,NA,"",100,"FAUNASURVEY","GDA94",13,9,2015,"NatureMap","HL_CM_6 (HL_NQ_I3)","ECOSCAPE AUSTRALIA",NA,"Hamersley Line","SF010422_201603","SF010422","Certain","Record_2115"
"Dasyurus hallucatus",118.754152,-22.038934,NA,"",100,"FAUNASURVEY","GDA94",15,9,2015,"NatureMap","HL_CM_6 (HL_NQ_I3)","ECOSCAPE AUSTRALIA",NA,"Hamersley Line","SF010422_201603","SF010422","Certain","Record_2116"
"Dasyurus hallucatus",118.754152,-22.038934,NA,"",100,"FAUNASURVEY","GDA94",17,9,2015,"NatureMap","HL_CM_6 (HL_NQ_I3)","ECOSCAPE AUSTRALIA",NA,"Hamersley Line","SF010422_201603","SF010422","Certain","Record_2117"
"Dasyurus hallucatus",118.754152,-22.038934,NA,"",100,"FAUNASURVEY","GDA94",19,9,2015,"NatureMap","HL_CM_6 (HL_NQ_I3)","ECOSCAPE AUSTRALIA",NA,"Hamersley Line","SF010422_201603","SF010422","Certain","Record_2118"
"Dasyurus hallucatus",118.754152,-22.038934,NA,"",100,"FAUNASURVEY","GDA94",20,9,2015,"NatureMap","HL_CM_6 (HL_NQ_I3)","ECOSCAPE AUSTRALIA",NA,"Hamersley Line","SF010422_201603","SF010422","Certain","Record_2119"
"Dasyurus hallucatus",118.58693,-20.879294,NA," ",100,"FAUNASURVEY","GDA94",10,10,2014,"NatureMap","Red Rock","LORNA HERNANDEZ SANTIN",NA,"Indee Station","SF009747-201502","SF009747","Certain","Record_2120"
"Dasyurus hallucatus",118.586969,-20.876027,NA," ",100,"FAUNASURVEY","GDA94",9,10,2014,"NatureMap","Red Rock","LORNA HERNANDEZ SANTIN",NA,"Indee Station","SF009747-201502","SF009747","Certain","Record_2121"
"Dasyurus hallucatus",118.587019,-20.876001,NA," ",100,"FAUNASURVEY","GDA94",15,7,2014,"NatureMap","Red Rock","LORNA HERNANDEZ SANTIN",NA,"Indee Station","SF009747-201502","SF009747","Certain","Record_2122"
"Dasyurus hallucatus",116.232459,-22.140222,NA,"",100,"FAUNASURVEY","GDA94",NA,NA,NA,"NatureMap","CNC001","RAPALLO/API",NA,"CARDO","SF008654-201303","SF008654","Certain","Record_2123"
"Dasyurus hallucatus",116.236098,-22.140315,NA,"",100,"FAUNASURVEY","GDA94",NA,NA,NA,"NatureMap","CNC002","RAPALLO/API",NA,"CARDO","SF008654-201303","SF008654","Certain","Record_2124"
"Dasyurus hallucatus",116.243503,-22.143593,NA,"",100,"FAUNASURVEY","GDA94",NA,NA,NA,"NatureMap","CNC004","RAPALLO/API",NA,"CARDO","SF008654-201303","SF008654","Certain","Record_2125"
"Dasyurus hallucatus",116.227718,-22.066871,NA,"",100,"FAUNASURVEY","GDA94",NA,NA,NA,"NatureMap","KBC002","RAPALLO/API",NA,"CARDO","SF008654-201303","SF008654","Certain","Record_2126"
"Dasyurus hallucatus",116.314988,-22.37564,NA,"",100,"FAUNASURVEY","GDA94",23,5,2015,"NatureMap","RHSOpp - Scat","BIOTA - DAN KAMIEN AND ROY TEALE",NA,"Red Hill","SF010322-201601","SF010322","Certain","Record_2127"
"Dasyurus hallucatus",116.253342,-22.087272,NA,"",100,"FAUNASURVEY","GDA94",22,5,2015,"NatureMap","RHS02E","BIOTA - DAN KAMIEN AND ROY TEALE",NA,"Red Hill","SF010322-201601","SF010322","Certain","Record_2128"
"Dasyurus hallucatus",116.247315,-22.085095,NA,"SC20150519RHS03FDASHAL-01 (scat)",100,"FAUNASURVEY","GDA94",19,5,2015,"NatureMap","RHS03F - Scat","BIOTA - DAN KAMIEN AND ROY TEALE",NA,"Red Hill","SF010322-201601","SF010322","Certain","Record_2129"
"Dasyurus hallucatus",118.648481,-20.801455,NA,"",100,"FAUNASURVEY","GDA94",15,8,2013,"NatureMap","Roy Hill rail","UNKNOWN",NA,"Roy Hill rail","SF009050-201312","SF009050","Don't know","Record_2130"
"Dasyurus hallucatus",119.058008,-21.28692,NA,"",100,"FAUNASURVEY","GDA94",28,8,2014,"NatureMap","North Star Mine","ECOLOGIA ENVIRONMENT",NA,"North Star","SF009735-201501","SF009735","Certain","Record_2131"
"Dasyurus hallucatus",119.056212,-21.287303,NA,"",100,"FAUNASURVEY","GDA94",29,8,2014,"NatureMap","North Star Mine","ECOLOGIA ENVIRONMENT",NA,"North Star","SF009735-201501","SF009735","Certain","Record_2132"
"Dasyurus hallucatus",119.054068,-21.286245,NA,"",100,"FAUNASURVEY","GDA94",28,8,2014,"NatureMap","North Star Mine","ECOLOGIA ENVIRONMENT",NA,"North Star","SF009735-201501","SF009735","Certain","Record_2133"
"Dasyurus hallucatus",119.082678,-21.256254,NA,"",100,"FAUNASURVEY","GDA94",1,9,2014,"NatureMap","North Star Mine","ECOLOGIA ENVIRONMENT",NA,"North Star","SF009735-201501","SF009735","Certain","Record_2134"
"Dasyurus hallucatus",116.356813,-22.377802,NA,"",100,"FAUNASURVEY","GDA94",NA,NA,NA,"NatureMap","TBC003","RAPALLO/API",NA,"CARDO","SF008654-201303","SF008654","Certain","Record_2135"
"Dasyurus hallucatus",116.253023,-22.218533,NA,"",100,"FAUNASURVEY","GDA94",NA,NA,NA,"NatureMap","UCC001","RAPALLO/API",NA,"CARDO","SF008654-201303","SF008654","Certain","Record_2136"
"Dasyurus hallucatus",118.902659,-20.431577,NA,"",100,"FAUNASURVEY","GDA94",2,9,2012,"NatureMap","EG04","RAPALLO STAFF",NA,"PLWA Port Hedland","SF008770-201209","SF008770","Certain","Record_2137"
"Dasyurus hallucatus",118.651175,-21.171052,NA,"",100,"FAUNASURVEY","GDA94",24,5,2013,"NatureMap","Wodgina","OUTBACK ECOLOGY SERVICES",NA,"Pilbara WA","SF009265-201306","SF009265","Certain","Record_2138"
"Dasyurus hallucatus",119.101615,-21.188044,NA,"",100,"FAUNASURVEY","GDA94",13,10,2011,"NatureMap","Dirty river gorge","ECOLOGIA ENVIRONMENT",NA,"NorthStar","SF007862-201112","SF007862","Certain","Record_2139"
"Dasyurus hallucatus",119.101615,-21.188044,NA,"",100,"FAUNASURVEY","GDA94",20,10,2011,"NatureMap","Dirty river gorge","ECOLOGIA ENVIRONMENT",NA,"NorthStar","SF007862-201112","SF007862","Certain","Record_2140"
"Dasyurus hallucatus",120.295397,-20.646391,NA,"",10000,"FAUNASURVEY","GDA94",28,5,2012,"NatureMap","CALLAWA","RODNEY ARMISTEAD, KATRINA ZEEHANDELAAR",NA,"CALLAWA RIDGE","SF008652-201207","SF008652","Certain","Record_2141"
"Dasyurus hallucatus",118.651776,-21.193944,NA,"6B3E18A",100,"FAUNASURVEY","GDA94",19,6,2012,"NatureMap","Wodgina","OUTBACK ECOLOGY",NA,"Pilbara","SF008681-201206","SF008681","Don't know","Record_2142"
"Dasyurus hallucatus",120.296398,-20.646777,NA,"",10000,"FAUNASURVEY","GDA94",26,5,2012,"NatureMap","CALLAWA","RODNEY ARMISTEAD, KATRINA ZEEHANDELAAR",NA,"CALLAWA RIDGE","SF008652-201207","SF008652","Certain","Record_2143"
"Dasyurus hallucatus",118.618315,-20.506716,NA,"",100,"FAUNASURVEY","GDA94",31,5,2012,"NatureMap","Port Hedland Opportunistic","GHD",NA,"Pilbara","SF008675-201206","SF008675","Certain","Record_2144"
"Dasyurus hallucatus",118.666897,-20.643695,NA,"",100,"FAUNASURVEY","GDA94",17,2,2012,"NatureMap","","BIOLOGIC",NA,"BHPBIO_MAINLINE","SF008482-201209","SF008482","Certain","Record_2145"
"Dasyurus hallucatus",118.689142,-20.913997,NA,"",100,"FAUNASURVEY","GDA94",17,2,2012,"NatureMap","","BIOLOGIC",NA,"BHPBIO_MAINLINE","SF008482-201209","SF008482","Certain","Record_2146"
"Dasyurus hallucatus",118.692422,-20.965433,NA,"",100,"FAUNASURVEY","GDA94",6,8,2012,"NatureMap","MC J 6/8","ECOLOGIA ENVIRONMENT",NA,"FMGmainline","SF008763-201211","SF008763","Certain","Record_2147"
"Dasyurus hallucatus",116.168011,-21.951922,NA,"",100,"FAUNASURVEY","GDA94",8,7,2012,"NatureMap","CC5b","RAPALLO LICENCED STAFF",NA,"CARDO","SF008719-220812","SF008719","Certain","Record_2148"
"Dasyurus hallucatus",118.461043,-20.936417,NA,"",100,"FAUNASURVEY","GDA94",17,7,2012,"NatureMap","Mt Dove","OUTBACK ECOLOGY",NA,"Pilbara","SF008680-201209","SF008680","Certain","Record_2149"
"Dasyurus hallucatus",116.260901,-22.085744,NA,"",100,"FAUNASURVEY","GDA94",7,7,2011,"NatureMap","E13","RAPALLO",NA,"CARDO","SF008107-201209","SF008107","WAM Vouchered","Record_2150"
"Dasyurus hallucatus",116.129952,-21.93896,NA,"",100,"FAUNASURVEY","GDA94",11,7,2011,"NatureMap","A8","RAPALLO",NA,"CARDO","SF008107-201209","SF008107","WAM Vouchered","Record_2151"
"Dasyurus hallucatus",116.133133,-21.938155,NA,"",100,"FAUNASURVEY","GDA94",8,7,2011,"NatureMap","A1","RAPALLO",NA,"CARDO","SF008107-201209","SF008107","WAM Vouchered","Record_2152"
"Dasyurus hallucatus",116.130479,-21.9287,NA,"",100,"FAUNASURVEY","GDA94",12,7,2011,"NatureMap","C11","RAPALLO",NA,"CARDO","SF008107-201209","SF008107","WAM Vouchered","Record_2153"
"Dasyurus hallucatus",116.46814,-22.006759,NA,"",100,"FAUNASURVEY","GDA94",23,8,2012,"NatureMap","1012-6","R.ELLIS",NA,"40km S/SE Pannawonica","SF008605-201209","SF008605","WAM Vouchered","Record_2154"
"Dasyurus hallucatus",116.46814,-22.006759,NA,"",100,"FAUNASURVEY","GDA94",24,8,2012,"NatureMap","1012-6","R.ELLIS",NA,"40km S/SE Pannawonica","SF008605-201209","SF008605","WAM Vouchered","Record_2155"
"Dasyurus hallucatus",121.868857,-21.661642,NA,"",100,"FAUNASURVEY","GDA94",9,9,2015,"NatureMap","Robe River: VER-T04","MWH",NA,"Pilbara","SF010333-201512","SF010333","Certain","Record_2156"
"Dasyurus hallucatus",116.553333,-22.03923,NA,"",100,"FAUNASURVEY","GDA94",26,8,2012,"NatureMap","1012-11","R.ELLIS",NA,"40km S/SE Pannawonica","SF008605-201209","SF008605","WAM Vouchered","Record_2157"
"Dasyurus hallucatus",116.553496,-22.05224,NA,"",100,"FAUNASURVEY","GDA94",22,8,2012,"NatureMap","1012-12","R.ELLIS",NA,"40km S/SE Pannawonica","SF008605-201209","SF008605","WAM Vouchered","Record_2158"
"Dasyurus hallucatus",116.553631,-22.052484,NA,"",100,"FAUNASURVEY","GDA94",23,8,2012,"NatureMap","1012-12","R.ELLIS",NA,"40km S/SE Pannawonica","SF008605-201209","SF008605","WAM Vouchered","Record_2159"
"Dasyurus hallucatus",116.532995,-22.011926,NA,"",100,"FAUNASURVEY","GDA94",13,7,2012,"NatureMap","1009-4","R.ELLIS",NA,"40km S/SE Pannawonica","SF008605-201209","SF008605","WAM Vouchered","Record_2160"
"Dasyurus hallucatus",119.107017,-21.164939,NA,"",100,"FAUNASURVEY","GDA94",15,7,2012,"NatureMap","Abydos: Trapping","OUTBACK ECOLOGY",NA,"Pilbara","SF008721-201209","SF008721","Certain","Record_2161"
"Dasyurus hallucatus",119.095024,-21.146719,NA,"",100,"FAUNASURVEY","GDA94",15,7,2012,"NatureMap","Abydos: Trapping","OUTBACK ECOLOGY",NA,"Pilbara","SF008721-201209","SF008721","Certain","Record_2162"
"Dasyurus hallucatus",119.110528,-21.159991,NA,"",100,"FAUNASURVEY","GDA94",15,7,2012,"NatureMap","Abydos: Trapping","OUTBACK ECOLOGY",NA,"Pilbara","SF008721-201209","SF008721","Certain","Record_2163"
"Dasyurus hallucatus",116.325573,-22.353877,NA,"",100,"FAUNASURVEY","GDA94",12,7,2011,"NatureMap","H10","RAPALLO",NA,"CARDO","SF008107-201209","SF008107","WAM Vouchered","Record_2164"
"Dasyurus hallucatus",116.325573,-22.353877,NA,"",100,"FAUNASURVEY","GDA94",13,7,2011,"NatureMap","J11","RAPALLO",NA,"CARDO","SF008107-201209","SF008107","WAM Vouchered","Record_2165"
"Dasyurus hallucatus",116.35712,-22.331999,NA,"",100,"FAUNASURVEY","GDA94",13,7,2011,"NatureMap","J2","RAPALLO",NA,"CARDO","SF008107-201209","SF008107","WAM Vouchered","Record_2166"
"Dasyurus hallucatus",116.311157,-22.406942,NA,"",100,"FAUNASURVEY","GDA94",27,6,2012,"NatureMap","TBC1b","RAPALLO LICENCED STAFF",NA,"CARDO","SF008719-220812","SF008719","Certain","Record_2167"
"Dasyurus hallucatus",116.253448,-22.090782,NA,"",100,"FAUNASURVEY","GDA94",30,6,2012,"NatureMap","RHC10b","RAPALLO LICENCED STAFF",NA,"CARDO","SF008719-220812","SF008719","Certain","Record_2168"
"Dasyurus hallucatus",116.130164,-21.932881,NA,"",100,"FAUNASURVEY","GDA94",4,7,2012,"NatureMap","JNC1b","RAPALLO LICENCED STAFF",NA,"CARDO","SF008719-220812","SF008719","Certain","Record_2169"
"Dasyurus hallucatus",116.13022,-21.930627,NA,"",100,"FAUNASURVEY","GDA94",4,7,2012,"NatureMap","JNC3a","RAPALLO LICENCED STAFF",NA,"CARDO","SF008719-220812","SF008719","Certain","Record_2170"
"Dasyurus hallucatus",116.130165,-21.927707,NA,"",100,"FAUNASURVEY","GDA94",4,7,2012,"NatureMap","JNC7a","RAPALLO LICENCED STAFF",NA,"CARDO","SF008719-220812","SF008719","Certain","Record_2171"
"Dasyurus hallucatus",116.238086,-22.111708,NA,"",100,"FAUNASURVEY","GDA94",4,7,2012,"NatureMap","CZ6a","RAPALLO LICENCED STAFF",NA,"CARDO","SF008719-220812","SF008719","Certain","Record_2172"
"Dasyurus hallucatus",118.822265,-21.985376,NA,"",100,"FAUNASURVEY","GDA94",21,7,2012,"NatureMap","I12T13","ECOLOGIA ENVIRONMENT",NA,"Solomon Rail","SF008694-201211","SF008694","Certain","Record_2173"
"Dasyurus hallucatus",118.89993,-21.644329,NA,"",100,"FAUNASURVEY","GDA94",18,8,2012,"NatureMap","NQ I5B","ECOLOGIA ENVIRONMENT",NA,"FMGmainline","SF008763-201211","SF008763","Certain","Record_2174"
"Dasyurus hallucatus",116.532995,-22.011926,NA,"",100,"FAUNASURVEY","GDA94",7,10,2012,"NatureMap","1009-4","R.ELLIS",NA,"40km S/SE Pannawonica","SF008605-201209","SF008605","WAM Vouchered","Record_2175"
"Dasyurus hallucatus",118.586744,-20.877973,NA," ",100,"FAUNASURVEY","GDA94",26,6,2014,"NatureMap","Red Rock","LORNA HERNANDEZ SANTIN",NA,"Indee Station","SF009747-201502","SF009747","Certain","Record_2176"
"Dasyurus hallucatus",118.586855,-20.879149,NA," ",100,"FAUNASURVEY","GDA94",16,7,2014,"NatureMap","Red Rock","LORNA HERNANDEZ SANTIN",NA,"Indee Station","SF009747-201502","SF009747","Certain","Record_2177"
"Dasyurus hallucatus",118.586855,-20.879149,NA," ",100,"FAUNASURVEY","GDA94",10,10,2014,"NatureMap","Red Rock","LORNA HERNANDEZ SANTIN",NA,"Indee Station","SF009747-201502","SF009747","Certain","Record_2178"
"Dasyurus hallucatus",118.8139,-21.3929,NA,"",100,"FAUNASURVEY","GDA94",1,4,2013,"NatureMap","Chichester","MORGAN O'CONNELL",NA,"Pilbara","SF009213-201508","SF009213","Certain","Record_2179"
"Dasyurus hallucatus",118.588654,-20.874901,NA," ",100,"FAUNASURVEY","GDA94",18,5,2014,"NatureMap","Red Rock","LORNA HERNANDEZ SANTIN",NA,"Indee Station","SF009747-201502","SF009747","Certain","Record_2180"
"Dasyurus hallucatus",118.588654,-20.874901,NA," ",100,"FAUNASURVEY","GDA94",25,6,2014,"NatureMap","Red Rock","LORNA HERNANDEZ SANTIN",NA,"Indee Station","SF009747-201502","SF009747","Certain","Record_2181"
"Dasyurus hallucatus",118.588166,-20.875267,NA," ",100,"FAUNASURVEY","GDA94",26,9,2014,"NatureMap","Red Rock","LORNA HERNANDEZ SANTIN",NA,"Indee Station","SF009747-201502","SF009747","Certain","Record_2182"
"Dasyurus hallucatus",119.369064,-22.291943,NA,"",100,"FAUNASURVEY","GDA94",24,8,2016,"NatureMap","CBS3-15","DAMIEN CANCILLA",NA,"Cloudbreak North","SF010894_201610","SF010894","Certain","Record_2183"
"Dasyurus hallucatus",117.877077,-22.099398,NA,"N/A",100,"FAUNASURVEY","GDA94",24,7,2014,"NatureMap","Solomon Mine","ASTRID HEIDRICH, JORDAN VOS, LEIGH SMITH",NA,"Solomon","SF009838-201506","SF009838","Certain","Record_2184"
"Dasyurus hallucatus",116.403645,-21.673368,NA,"",100,"FAUNASURVEY","GDA94",23,6,2015,"NatureMap","Middle Robe","ASTRON",NA,"PANNAWANNICA","SF010323-201510","SF010323","Certain","Record_2185"
"Dasyurus hallucatus",116.403913,-21.674038,NA,"",100,"FAUNASURVEY","GDA94",22,6,2015,"NatureMap","Middle Robe","ASTRON",NA,"PANNAWANNICA","SF010323-201510","SF010323","Certain","Record_2186"
"Dasyurus hallucatus",117.882964,-22.068553,NA,"",100,"FAUNASURVEY","GDA94",9,5,2014,"NatureMap","SLM NE Mc16","ECOLOGIA ENVIRONMENT",NA,"Solomon Mine","SF009811-201501","SF009811","Certain","Record_2187"
"Dasyurus hallucatus",117.867358,-22.11749,NA,"",100,"FAUNASURVEY","GDA94",30,7,2014,"NatureMap","NQ I2 T47","ECOLOGIA ENVIRONMENT",NA,"Solomon Mine","SF009811-201501","SF009811","Certain","Record_2188"
"Dasyurus hallucatus",119.39021,-22.299678,NA,"",100,"FAUNASURVEY","GDA94",24,8,2016,"NatureMap","MC80","DAMIEN CANCILLA",NA,"Cloudbreak North","SF010894_201610","SF010894","Certain","Record_2189"
"Dasyurus hallucatus",118.684308,-20.95882,NA,"",100,"FAUNASURVEY","GDA94",2,4,2014,"NatureMap","Roy Hill Rail","JOHN SCANLON",NA,"Port_Hedland","SF009367-201406","SF009367","Certain","Record_2190"
"Dasyurus hallucatus",117.238649,-21.333588,NA," ",100,"FAUNASURVEY","GDA94",22,9,2013,"NatureMap","Python Pool","LORNA HERNANDEZ SANTIN",NA,"Millstream Chichester National Park","SF009747-201502","SF009747","Certain","Record_2191"
"Dasyurus hallucatus",117.238649,-21.333588,NA," ",100,"FAUNASURVEY","GDA94",23,9,2013,"NatureMap","Python Pool","LORNA HERNANDEZ SANTIN",NA,"Millstream Chichester National Park","SF009747-201502","SF009747","Certain","Record_2192"
"Dasyurus hallucatus",117.238846,-21.33126,NA," ",100,"FAUNASURVEY","GDA94",20,9,2014,"NatureMap","Python Pool","LORNA HERNANDEZ SANTIN",NA,"Millstream Chichester National Park","SF009747-201502","SF009747","Certain","Record_2193"
"Dasyurus hallucatus",117.238846,-21.33126,NA," ",100,"FAUNASURVEY","GDA94",21,9,2014,"NatureMap","Python Pool","LORNA HERNANDEZ SANTIN",NA,"Millstream Chichester National Park","SF009747-201502","SF009747","Certain","Record_2194"
"Dasyurus hallucatus",117.239296,-21.331393,NA," ",100,"FAUNASURVEY","GDA94",21,9,2013,"NatureMap","Python Pool","LORNA HERNANDEZ SANTIN",NA,"Millstream Chichester National Park","SF009747-201502","SF009747","Certain","Record_2195"
"Dasyurus hallucatus",117.239296,-21.331393,NA," ",100,"FAUNASURVEY","GDA94",22,9,2013,"NatureMap","Python Pool","LORNA HERNANDEZ SANTIN",NA,"Millstream Chichester National Park","SF009747-201502","SF009747","Certain","Record_2196"
"Dasyurus hallucatus",119.989542,-21.98268,NA,"",100,"FAUNASURVEY","GDA94",15,6,2014,"NatureMap","Warrigale","MIKE BAMFORD",NA,"Nullagine","SF009967-201511","SF009967","Certain","Record_2197"
"Dasyurus hallucatus",119.989542,-21.98268,NA,"",100,"FAUNASURVEY","GDA94",15,4,2015,"NatureMap","Warrigale","MIKE BAMFORD",NA,"Nullagine","SF009967-201511","SF009967","Certain","Record_2198"
"Dasyurus hallucatus",116.438565,-21.919859,NA,"",100,"FAUNASURVEY","GDA94",29,5,2015,"NatureMap","Bungaroo","ASTRON ENVIRONMENTAL SERVICES",NA,"PANNAWANNICA","SF010306-201510","SF010306","Certain","Record_2199"
"Dasyurus hallucatus",116.473424,-21.934637,NA,"",100,"FAUNASURVEY","GDA94",29,5,2015,"NatureMap","Bungaroo","ASTRON ENVIRONMENTAL SERVICES",NA,"PANNAWANNICA","SF010306-201510","SF010306","Certain","Record_2200"
"Dasyurus hallucatus",118.649725,-21.147988,NA,"",100,"FAUNASURVEY","GDA94",10,5,2016,"NatureMap","Wodgina Mine Site","MWH AUSTRALIA",NA,"Pilbara","SF010812-2016","SF010812","Certain","Record_2201"
"Dasyurus hallucatus",117.858089,-22.061296,NA,"",100,"FAUNASURVEY","GDA94",29,7,2015,"NatureMap","SM_NQ_C1","ASTRID HEIDRICH",NA,"Solomon Mine","SF010422_201603","SF010422","Certain","Record_2202"
"Dasyurus hallucatus",119.052891,-22.541723,NA,"",100,"FAUNASURVEY","GDA94",7,4,2016,"NatureMap","KQMB1.M03-01 - Motion Camera","BIOTA - SYLVIE SCHMIDT",NA,"Koodaideri","SF010648-201608","SF010648","Certain","Record_2203"
"Dasyurus hallucatus",119.052891,-22.541723,NA,"",100,"FAUNASURVEY","GDA94",16,4,2016,"NatureMap","KQMB1.M03-01 - Motion Camera","BIOTA - SYLVIE SCHMIDT",NA,"Koodaideri","SF010648-201608","SF010648","Certain","Record_2204"
